Identifier,Type,DOI,Title,Abstract,Number of references,Study Type,Study Population Size,Control Group Size,Sampling Method
Impact of non-pharmaceutical interventions targeted at COVID-19 pandemic on influenza incidence and deaths,good,10.1093/jtm/taaa087,Positive impact of measures against COVID-19 on reducing influenza in the Northern Hemisphere.,No abstract found,,,,,
Impact of non-pharmaceutical interventions targeted at COVID-19 pandemic on influenza incidence and deaths,good,10.1136/bmj.m1628,Monitoring respiratory infections in covid-19 epidemics.,No abstract found,,,,,
Impact of non-pharmaceutical interventions targeted at COVID-19 pandemic on influenza incidence and deaths,good,10.1016/j.medcle.2020.05.019,Collateral benefits on other respiratory infections during fighting COVID-19.,"PURPOSE: Influenza virus infection is associated with a high disease burden. COVID-19 caused by SARS-CoV-2 has become a pandemic outbreak since January 2020. Taiwan has effectively contained COVID-19 community transmission. We aimed to validate whether fighting COVID-19 could help to control other respiratory infections in Taiwan. METHOD: We collected week-case data of severe influenza, invasive RESULT: A downturn trend of severe influenza, invasive CONCLUSIONS: Fighting COVID-19 achieved collateral benefits on significant reductions of severe influenza burden, invasive PROPÓSITOS: La COVID-19, causada por SARS-CoV-2, se ha convertido en un brote de pandemia desde enero de 2020. Taiwán ha contenido efectivamente la transmisión comunitaria de la COVID-19. Por otra parte, la influenza también es una enfermedad que se asocia con una alta carga de morbilidades. El objetivo del estudio es validar si combatir la COVID-19 podría ayudar a controlar otras infecciones respiratorias en Taiwán. MÉTODOS: Recopilamos datos semanales de casos de influenza grave, infecciones invasivas por RESULTADOS: Se observó una tendencia a la baja de la influenza grave, de las infecciones invasivas por CONCLUSIONES: Por el número de casos reportados a los CDC de Taiwán, encontramos que la lucha contra la COVID-19 logró beneficios colaterales en cuanto a reducción significativa de la carga de la influenza grave, a las infecciones invasivas por",,,,,
Impact of non-pharmaceutical interventions targeted at COVID-19 pandemic on influenza incidence and deaths,good,10.24171/j.phrp.2020.11.3.07,"The Impact of Social Distancing on the Transmission of Influenza Virus, South Korea, 2020.",No abstract found,,,,,
Impact of non-pharmaceutical interventions targeted at COVID-19 pandemic on influenza incidence and deaths,good,10.1136/bmjopen-2020-039369,Excess cases of influenza and the coronavirus epidemic in Catalonia: a time-series analysis of primary-care electronic medical records covering over 6 million people.,"OBJECTIVES: There is uncertainty about when the first cases of COVID-19 appeared in Spain. We aimed to determine whether influenza diagnoses masked early COVID-19 cases and estimate numbers of undetected COVID-19 cases. DESIGN: Time-series study of influenza and COVID-19 cases, 2010-2020. SETTING: Primary care, Catalonia, Spain. PARTICIPANTS: People registered in primary-care practices, covering >6 million people and >85% of the population. MAIN OUTCOME MEASURES: Weekly new cases of influenza and COVID-19 clinically diagnosed in primary care. ANALYSES: Daily counts of both cases were computed using the total cases recorded over the previous 7 days to avoid weekly effects. Epidemic curves were characterised for the 2010-2011 to 2019-2020 influenza seasons. Influenza seasons with a similar epidemic curve and peak case number as the 2019-2020 season were used to model expected case numbers with Auto Regressive Integrated Moving Average models, overall and stratified by age. Daily excess influenza cases were defined as the number of observed minus expected cases. RESULTS: Four influenza season curves (2011-2012, 2012-2013, 2013-2014 and 2016-2017) were used to estimate the number of expected cases of influenza in 2019-2020. Between 4 February 2020 and 20 March 2020, 8017 (95% CI: 1841 to 14 718) excess influenza cases were identified. This excess was highest in the 15-64 age group. CONCLUSIONS: COVID-19 cases may have been present in the Catalan population when the first imported case was reported on 25 February 2020. COVID-19 carriers may have been misclassified as influenza diagnoses in primary care, boosting community transmission before public health measures were taken. The use of clinical codes could misrepresent the true occurrence of the disease. Serological or PCR testing should be used to confirm these findings. In future, this surveillance of excess influenza could help detect new outbreaks of COVID-19 or other influenza-like pathogens, to initiate early public health responses.",,,,,
Impact of non-pharmaceutical interventions targeted at COVID-19 pandemic on influenza incidence and deaths,good,10.1016/S2468-2667(20)30090-6,Impact assessment of non-pharmaceutical interventions against coronavirus disease 2019 and influenza in Hong Kong: an observational study.,"BACKGROUND: A range of public health measures have been implemented to suppress local transmission of coronavirus disease 2019 (COVID-19) in Hong Kong. We examined the effect of these interventions and behavioural changes of the public on the incidence of COVID-19, as well as on influenza virus infections, which might share some aspects of transmission dynamics with COVID-19. METHODS: We analysed data on laboratory-confirmed COVID-19 cases, influenza surveillance data in outpatients of all ages, and influenza hospitalisations in children. We estimated the daily effective reproduction number (R FINDINGS: COVID-19 transmissibility measured by R INTERPRETATION: Our study shows that non-pharmaceutical interventions (including border restrictions, quarantine and isolation, distancing, and changes in population behaviour) were associated with reduced transmission of COVID-19 in Hong Kong, and are also likely to have substantially reduced influenza transmission in early February, 2020. FUNDING: Health and Medical Research Fund, Hong Kong.",,,,,
Impact of non-pharmaceutical interventions targeted at COVID-19 pandemic on influenza incidence and deaths,good,10.1016/j.ijid.2020.05.088,"Does COVID-19 infection impact on the trend of seasonal influenza infection? 11 countries and regions, from 2014 to 2020.","OBJECTIVES: Infection due to the 2019 novel coronavirus disease (COVID-19) is dramatically widespread around the world. The COVID-19 pandemic could increase public concern to prevent infectious disease. The present study aimed to assess the relationship between the COVID-19 epidemic and the potential decrease in seasonal influenza cases. METHODS: This study was performed to show trends in seasonal influenza cases from the 2014-2015 season to the 2019-2020 season in 11 countries and regions, and evaluate whether the trends in the 2019-2020 season were different before and after the COVID-19 pandemic compared to previous seasons using a quasi-experimental difference-in-difference design. RESULTS: In East Asia, the number of seasonal influenza cases in the 2019-20 season was lower after the COVID-19 transmission compared to previous years. However, this was not the case in American countries or in European countries. CONCLUSION: The COVID-19 epidemic might have altered health behaviors, resulting in an unexpected reduction of seasonal influenza cases.",,,,,
Impact of non-pharmaceutical interventions targeted at COVID-19 pandemic on influenza incidence and deaths,good,10.1016/j.jve.2021.100040,Prevention and control measures significantly curbed the SARS-CoV-2 and influenza epidemics in China.,"At the end of 2019, an outbreak of pneumonia took place caused by a new coronavirus (SARS-CoV-2 virus), named coronavirus disease 2019 (COVID-19). A series of strict prevention and control measures were then implemented to reduce the spread of the epidemic. Influenza, another respiratory tract virus, may also respond to these measures. To assess the impact of these measures, we used the total number of passengers movement in mainland China from 2018 to 2020 and daily number of railway passenger flow during the 2020 Spring Festival travel rush to reflect the population movement and to analyze newly and cumulatively confirmed COVID-19 and influenza cases. We found that implementing the series of measures against COVID-19 mitigated both COVID-19 and influenza epidemics in China. Prevention and control measures for COVID-19 might be used to control respiratory tract infections to reduce the national health economic burden caused by these pathogens.",,,,,
Impact of non-pharmaceutical interventions targeted at COVID-19 pandemic on influenza incidence and deaths,good,10.3201/eid2608.201192,"Collateral Benefit of COVID-19 Control Measures on Influenza Activity, Taiwan.","Taiwan has strictly followed infection control measures to prevent spread of coronavirus disease. Meanwhile, nationwide surveillance data revealed drastic decreases in influenza diagnoses in outpatient departments, positivity rates of clinical specimens, and confirmed severe cases during the first 12 weeks of 2020 compared with the same period of 2019.",,,,,
Impact of non-pharmaceutical interventions targeted at COVID-19 pandemic on influenza incidence and deaths,good,10.1093/cid/ciaa672,Impact of Public Health Interventions on Seasonal Influenza Activity During the COVID-19 Outbreak in Korea.,"BACKGROUND: Coronavirus disease 2019 (COVID-19) was introduced in Korea early with a large outbreak in mid-February. We reviewed the public health interventions used during the COVID-19 outbreak and describe the impact on seasonal influenza activity in Korea. METHODS: National response strategies, public health interventions and daily COVID-19-confirmed cases in Korea were reviewed during the pandemic. National influenza surveillance data were compared between 7 sequential seasons. Characteristics of each season, including rate of influenza-like illness (ILI), duration of epidemic, date of termination of epidemic, distribution of influenza virus strain, and hospitalization, were analyzed. RESULTS: After various public health interventions including enforced public education on hand hygiene, cough etiquette, staying at home with respiratory symptoms, universal mask use in public places, refrain from nonessential social activities, and school closures the duration of the influenza epidemic in 2019/2020 decreased by 6-12 weeks and the influenza activity peak rated 49.8 ILIs/1000 visits compared to 71.9-86.2 ILIs/1000 visits in previous seasons. During the period of enforced social distancing from weeks 9-17 of 2020, influenza hospitalization cases were 11.9-26.9-fold lower compared with previous seasons. During the 2019/2020 season, influenza B accounted for only 4%, in contrast to previous seasons in which influenza B accounted for 26.6-54.9% of all cases. CONCLUSIONS: Efforts to activate a high-level national response not only led to a decrease in COVID-19 but also a substantial decrease in seasonal influenza activity. Interventions applied to control COVID-19 may serve as useful strategies for prevention and control of influenza in upcoming seasons.",,,,,
Impact of non-pharmaceutical interventions targeted at COVID-19 pandemic on influenza incidence and deaths,good,10.3346/jkms.2020.35.e182,Social Distancing against COVID-19: Implication for the Control of Influenza.,"Social distancing has been adopted as one of basic protective measures against coronavirus disease 2019 (COVID-19). During 2019-2020 season, influenza epidemic period was exceptionally short and epidemic peak was low in comparison with previous seasons in Korea. Influenza epidemic pattern was bimodal in 2016-2017 and 2018-2019 seasons, however, influenza viruses have rarely been circulating in spring, 2020 in Korea. Although multiple factors could affect the size of influenza epidemic, extensive application of nonpharmaceutical interventions including mask wearing and social distancing in response to COVID-19 seems to be a major factor of reduced influenza epidemic. Social distancing measures with high feasibility and high acceptability should be implemented even if severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) vaccines are developed in the future. Establishment of guideline for workplace social distancing is needed and it would contribute to reduce disease burden of influenza, especially in vaccine mismatch year.",,,,,
Impact of non-pharmaceutical interventions targeted at COVID-19 pandemic on influenza incidence and deaths,good,10.1016/j.ijid.2020.04.009,Positive effects of COVID-19 control measures on influenza prevention.,"Coronavirus disease 2019 (COVID-19) caused by severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) has now become a pandemic threat to the whole world. At the same time, influenza virus has been active, with influenza virus and SARS-CoV-2 sharing the same transmission routes. This article aims to alert clinicians of the presence of co-infection with these two viruses and to describe the effect of the measures taken to fight COVID-19 on influenza prevention and control.",,,,,
Impact of non-pharmaceutical interventions targeted at COVID-19 pandemic on influenza incidence and deaths,good,10.1017/ice.2020.272,Severe complicated influenza declined during the prevention of COVID-19 in Taiwan.,No abstract found,,,,,
Impact of non-pharmaceutical interventions targeted at COVID-19 pandemic on influenza incidence and deaths,good,10.1101/2020.04.17.20070102,Review of Publicly Available State Reimbursement Policies for Removal and Reinsertion of Long-Acting Reversible Contraception.,"PURPOSE: We examined reimbursement policies for the removal and reinsertion of long-acting reversible contraception (LARC). PATIENTS AND METHODS: We conducted a standardized, web-based review of publicly available state policies for language on reimbursement of LARC removal and reinsertion. We also summarized policy language on barriers to reimbursement for LARC removal and reinsertion. RESULTS: Twenty-six (52%) of the 50 states had publicly available policies that addressed reimbursement for LARC removal. Of these 26 states, 14 (28%) included language on reimbursement for LARC reinsertion. Eleven (42%) of 26 states included language on additional requirements for reimbursement for removal and/or reinsertion: five state policies included language with other requirements for removal only, three policies included language with additional requirements for reinsertion only, and three included language with additional requirements for both. Three state policies specified no restrictions be placed on reimbursement for removal and one specified no restrictions be placed on reimbursement for reinsertion. CONCLUSION: Half of the states in the US do not have publicly available policies on reimbursement for the removal and reinsertion of LARC devices. Inclusion of unrestricted access to these services is important for contraceptive choice and reproductive autonomy. This review was done to understand how state policies reimburse providers who remove and then may reinsert a woman’s long-acting, reversible contraception (LARC) device. In this policy review, we found that more than half of all states reimburse providers for removing a LARC device. Of those states, half reimburse providers for reinserting a LARC device if a woman chooses it. Some states also identify reasons why state policies may or may not reimburse for LARC device removal or reinsertion. If women do not have the option to remove a LARC, they may not choose it, and this affects how they decide on the options to prevent a pregnancy.",,,,,
Effect of COVID-19 on Tele-eyecare practice,good,10.4103/ijo.IJO_1089_20,Tele-consultations and electronic medical records driven remote patient care: Responding to the COVID-19 lockdown in India.,"PURPOSE: To describe the experience of tele-consultations addressed at the centre of excellence of a multi-tier ophthalmology hospital network in India during the ongoing novel coronavirus (COVID-19) lockdown. METHODS: This cross-sectional hospital-based study included 7,008 tele-consultations presenting between March 23 RESULTS: Overall, 7,008 tele-calls were addressed, of which 2,805 (40.02%) patients where a clinical-related query was answered were included for analysis. The most common queries were related to redness/pain/watering/blurring of vision (31.52%), closely followed by usage of medications (31.05%). The majority of the queries were directed to the department of cornea (34.15%), followed by retina (24.74%). Less than one-fifth of the patients were from the lower socio-economic class (16.08%) and one-fourth were new patients (23.96%). The most common advice given to the patient was related to management of medications (54.15%) followed by appointment related (17.79%). Emergency requests requiring further evaluation by an ophthalmologist accounted for a small percentage (16.36%) of patients. CONCLUSION: Tracking of tele-consultations and access to patient information from the electronic medical records enabled a timely response in an ongoing lockdown due to the COVID-19 pandemic. The current experience provided valuable insights to the possibility of managing patient follow-up visits remotely in the future.",,,,,
Effect of COVID-19 on Tele-eyecare practice,good,10.1007/s40123-020-00269-3,Incorporating Video Visits into Ophthalmology Practice: A Retrospective Analysis and Patient Survey to Assess Initial Experiences and Patient Acceptability at an Academic Eye Center.,"INTRODUCTION: The coronavirus disease 2019 (COVID-19) pandemic has led to rapid adoption of teleophthalmology to deliver eyecare remotely. The purpose of our study was to assess the implementation and patient acceptability of video consultation for outpatient ophthalmic care at our institution. METHODS: We conducted a retrospective, cross-sectional analysis and patient survey of adult patients who completed a virtual video visit at our institution from 18 March 18 through to 27 April 2020. All video visit encounters were assessed for patient characteristics, diagnoses, management, and follow-up outcomes. Patients were surveyed for their feedback on acceptability and utility of their virtual video consultation. RESULTS: A total of 219 patients (mean age 55 years; range 21-89 years) completed 231 video visit encounters at our department over a 6-week period, of whom 118 were women (54%). About half of these encounters were acute visits (102 visits, 47%). The most common diagnosis of these visits was postoperative state (20 visits, 9% of the total), followed by conjunctivitis (16 visits, 7%), and keratitis (14 visits, 6%). The most common management decisions were medication prescription (102 visits, 46%) or reassurance (86 visits, 39%), while 17 video visit patients (8%) were escalated to an urgent, in-person evaluation. Ninety-two patients completed a follow-up survey (42% response rate), of whom 45 (49%) indicated that they might have delayed seeking care during this pandemic in the absence of a virtual video option. Seventy-two (78%) reported that they would consider participating in a video visit as an alternative to an office-based encounter in the future, and the overall video visit experience was rated highly, with a weighted mean Likert scale rating of 4.3 out of 5 (Cronbach's α = 0.88). CONCLUSION: Virtual video visits may be used to manage a range of ophthalmic complaints. Patients participating in this survey found such video visits acceptable and timesaving, and the majority would consider using video consultations for future eyecare encounters.",,,,,
The role and response of primary care and community nursing in the delivery of palliative care in epidemics and pandemics,good,10.1089/bsp.2008.0030,Pandemic influenza and acute care centers: taking care of sick patients in a nonhospital setting.,"The ongoing spread of H5N1 avian influenza in Southeast Asia has raised concern about a worldwide influenza pandemic and has made clear the need to plan in advance for such an event. The federal government has stressed the importance of planning and, in particular, has asked hospitals and public health agencies to develop plans to care for patients outside of traditional healthcare settings. These alternative or acute care centers (ACCs) would be opened when hospitals, emergency departments (EDs), and clinics are overwhelmed by an influenza pandemic. The University of Michigan Hospital System (UMHS), a large tertiary care center in southeast Michigan, has been developing a model for offsite care of patients during an influenza pandemic. This article summarizes our planning efforts and the lessons learned from 2 functional exercises over the past 3 years.",,,,,
The role and response of primary care and community nursing in the delivery of palliative care in epidemics and pandemics,good,10.2165/00019053-199600093-00010,The impact of three influenza epidemics on primary care in England and Wales.,"The numbers of persons with influenza presenting to general practitioners in England and Wales during the epidemics of late 1989, late 1993, and early 1995 are estimated to be approximately 760,00, 480,000 and 192,000, respectively. The expected numbers used to derive these estimates were obtained by averaging incidence by week over the 9 winters of 1986/87 to 1994/95, excluding those weeks in which influenza was prevalent. These 3 epidemics varied in magnitude and in the relative impact on persons in different age groups. The influenza B epidemic in 1995 scarcely affected elderly people. During the 3 epidemic periods, increased numbers of persons consulted their general practitioners with other respiratory diseases, including pneumonia, acute bronchitis and otitis media. The patterns of increase were not consistent between the epidemics, partly because of the differing impact on the various age groups and partly because of the effect of other respiratory viral illnesses prevalent at the same time. No increase occurred in the numbers of persons reported with new episodes of cerebrovascular accident or of acute myocardial infarction. A similar method was used to estimate excess deaths, which amounted to 25,000 in 1989, 13,000 in 1993, and 500 in 1995. In the periods immediately following the influenza epidemics, the observed pattern of deaths conformed to the expected, demonstrating that persons dying during the epidemics were not just dying a few weeks prematurely.",,,,,
The role and response of primary care and community nursing in the delivery of palliative care in epidemics and pandemics,good,10.1353/hpu.2016.0078,"Community Health Workers' Palliative Care Learning Needs and Training: Results from a Partnership between a US University and a Rural Community Organization in Mpumalanga Province, South Africa.","The lack of palliative care knowledge among health care providers is a major barrier to adequate care in the rural provinces of South Africa (SA). Three aims: (1) to identify palliative care learning needs of community health workers (CHWs) working in a non-governmental organization (NGO) in Mpumalanga province SA, (2) to develop a training session based on the needs identified by the CHWs, and (3) to describe CHWs' perceptions of the usefulness of the training content. Data were collected from 29 CHWs in focus group interviews. Content analysis identified eight palliative care learning needs: HIV/AIDS, palliative care, TB, sexually-transmitted illnesses, debriefing, care of bedridden patients, other chronic diseases. Based on three of the most salient learning needs, a training session was planned and delivered. Future program development should consider interventions to provide emotional support for CHWs and how to evaluate the quality and impact of care provided on the community.",,,,,
The role and response of primary care and community nursing in the delivery of palliative care in epidemics and pandemics,good,10.1111/tmi.12532,"Lifestyle, attitudes and needs of uncured XDR-TB patients living in the communities of South Africa: a qualitative study.","OBJECTIVE: Patient-level data are required to inform strategies interrupting transmission and default in patients with extensively drug-resistant TB (XDR-TB) to improve models of care and identify potential routes of transmission. We therefore explored the experiences, lifestyle, attitudes and needs of patients with uncured XDR-TB, who failed or interrupted therapy, living without treatment in the community. METHODS: We conducted in-depth interviews with 12 community-based patients from South Africa. Family members were interviewed when patients were unavailable. Interviews were analysed using inductive thematic analysis. RESULTS: The thematic experiences identified from the interviews were as follows: (i) living with but not being cured of XDR-TB, (ii) altered lifestyle in the community, (iii) experiences with community health care, (iv) local community members, and (v) wants and needs. Patients identified mistrust in health care, futility of treatment regimens, a need for a purpose in life and subsistence as major concerns. Restriction of living in the community for patients whose treatment had failed resulted in self-imposed isolation. Defaulters focused more on the never-ending drug regimen and bad experiences with health care contributing to non-adherence. Family members emphasised an under-recognised experience of unforeseen burden, obligation, worry and discomfort. Lack of knowledge and lack of concern about transmission was evident. CONCLUSION: Current models of care are not adequately meeting the needs of patients with uncured XDR-TB and relatives. These data inform the need for community-based palliative care, vocational facilities to improve economic opportunities, home-based infection control and improved psychosocial support to increase patient adherence, reduce transmission, provide income and relieve the burden on family members.",,,,,
Impact of disasters including pandemics such as COVID-19 on cardiometabolic outcomes across the life-course,good,10.1016/j.jpsychores.2014.11.024,Adverse life events and health: a population study in Hong Kong.,"OBJECTIVE: Although the effects of adverse life events on mental health have been well documented in the literature, there has never been a population based study that investigated systematically the association between history of adverse life events and physical health (objective and subjective) in adults. METHOD: Cross-sectional, face-to-face household population based survey of adults (18+) in Hong Kong (N=1147). Participants were asked if they had a diagnosis of six health conditions including hypertension, heart disease, arthritis, diabetes, eyesight degeneration, and hearing loss. They were also asked if they had experienced five adverse life events including death of a partner or spouse, abuse, natural disaster, life threatening illness or injury, and family disruption. Interviews also included the Short-Form 12 Health Survey (SFHS-12) and the short version of the Centre for Epidemiologic Studies Depression Scale (CES-D). RESULTS: Overall, results indicate that specific adverse life events may be associated with specific health conditions. However, all tested life events were associated with subjective physical and mental health. Death of partner or parent and life threatening illness or injury were found to have the strongest association with physical health problems. A dose-response relationship between adverse life events and physical health in general was evident but more so for heart disease and eyesight degeneration. CONCLUSION: Considering the high prevalence of traumatic events and how common the conditions associated with such events are in the general population, screening for adverse life events as part of comprehensive assessment will allow a deeper understanding of patients' needs.",,,,,
Impact of disasters including pandemics such as COVID-19 on cardiometabolic outcomes across the life-course,good,10.1017/dmp.2018.152,After the Storm: Short-term and Long-term Health Effects Following Superstorm Sandy among the Elderly.,"OBJECTIVE: Investigate short- and long-term effects of Superstorm Sandy on multiple morbidities among the elderly. METHODS: We examined emergency department visits; outpatient visits; and hospital admissions for cardiovascular disease (CVD), respiratory disease, and injury among residents residing in 8 affected counties immediately, 4 months, and 12 months following Superstorm Sandy. Control groups were defined as visits/admissions during the identical time window in the 5 years before (2007-2011) and 1 year after (2013-2014) the storm in affected and nonaffected counties in New York. We performed Poisson regression to test whether there was an association of increased visits/admissions for periods following Superstorm Sandy while controlling for covariates. RESULTS: We found that the risk for CVD, respiratory disease, and injury visits/admissions was more than twice as high immediately, 4 months, and 12 months after the storm than it was in the control periods. Women were at greater risk at all time periods for CVD (risk ratio [RR], 2.04) and respiratory disease (RRs: 1.89 to 1.92). Whites had higher risk for CVD, respiratory disease, and injury than other racial groups during each period. CONCLUSION: We observed increases in CVD, respiratory disease, and injury up to a year following Superstorm Sandy. Findings demonstrate the need to incorporate short- and long-term health effects into public health recovery. (Disaster Med Public Health Preparedness. 2019;13:28-32).",,,,,
Impact of disasters including pandemics such as COVID-19 on cardiometabolic outcomes across the life-course,good,10.3390/ijerph13020168,Association between Floods and Acute Cardiovascular Diseases: A Population-Based Cohort Study Using a Geographic Information System Approach.,"BACKGROUND: Floods represent a serious threat to human health beyond the immediate risk of drowning. There is few data on the potential link between floods and direct consequences on health such as on cardiovascular health. This study aimed to explore the impact of one of the worst floods in the history of Quebec, Canada on acute cardiovascular diseases (CVD). METHODS: A cohort study with a time series design with multiple control groups was built with the adult population identified in the Quebec Integrated Chronic Disease Surveillance System. A geographic information system approach was used to define the study areas. Logistic regressions were performed to compare the occurrence of CVD between groups. RESULTS: The results showed a 25%-27% increase in the odds in the flooded population in spring 2011 when compared with the population in the same area in springs 2010 and 2012. Besides, an increase up to 69% was observed in individuals with a medical history of CVD. CONCLUSION: Despite interesting results, the association was not statistically significant. A possible explanation to this result can be that the population affected by the flood was probably too small to provide the statistical power to answer the question, and leaves open a substantial possibility for a real and large effect.",,,,,
Impact of disasters including pandemics such as COVID-19 on cardiometabolic outcomes across the life-course,good,10.1016/j.envres.2017.09.026,Cardiometabolic profiles of adolescents and young adults exposed to the World Trade Center Disaster.,"BACKGROUND AND OBJECTIVE: Few studies have examined the possible cardiometabolic consequences of World Trade Center-related exposures on children who lived and/or attended school near the disaster site. Our objective was to compare cardiometabolic profiles of participants in the World Trade Center Health Registry (WTCHR) with a matched comparison group. METHODS: We evaluated WTCHR enrollees who resided in New York City and were born between September 11, 1993 and September 10, 2001, and a matched comparison group. We assessed exposure to dust cloud, home dust, as well as traumatic exposure, and associations with blood pressure, arterial wall stiffness, body mass index (BMI), total cholesterol, triglycerides, HDL, and LDL. RESULTS: A total of 402 participants completed the study, 222 in the comparison group and 180 in the WTCHR group. In multivariable regression analysis, after adjusting for relevant confounders we detected a weak association between participation in the WTCHR group and lower BMI (-1.12kg/m CONCLUSIONS: Our findings do not support an association between self-reported exposures to the WTC disaster and adverse cardiometabolic profile. However, further longitudinal studies may better inform the full extent of WTC-related conditions associated with exposure to the disaster.",,,,,
Impact of disasters including pandemics such as COVID-19 on cardiometabolic outcomes across the life-course,good,10.3390/ijerph16010074,"Cardiovascular Disease Hospitalizations in Louisiana Parishes' Elderly before, during and after Hurricane Katrina.","The research on how health and health care disparities impact response to and recovery from a disaster, especially among diverse and underserved populations is in great need for a thorough evaluation. The time series analysis utilizing most complete national databases of medical records is an indispensable tool in assessing the destruction and health toll brought about by natural disasters. In this study, we demonstrated such an application by evaluating the impact of Hurricane Katrina in 2005 on cardiovascular disease (CVD), a primary cause of mortality among older adults that can be aggravated by natural disasters. We compared CVD hospitalizations before, during and after Katrina between white and black residents of three most populated parishes in Louisiana: Orleans and Jefferson, which were severely affected by the landfall and subsequent floods, and East Baton Rouge, which hosted many of the evacuees. We abstracted 383,552 CVD hospitalization records for Louisiana's patients aged 65+ in 2005⁻2006 from the database maintained by the Center of Medicare &amp; Medicaid Services. Daily time series of CVD-related hospitalization rates at each study parish were compiled, and the changes were characterized using segmented regression. In Orleans Parish, directly affected by the hurricane, hospitalization rates peaked on the 6th day after landfall with an increase (mean",,,,,
Impact of disasters including pandemics such as COVID-19 on cardiometabolic outcomes across the life-course,good,10.1161/JAHA.113.000431,"Cardiovascular disease hospitalizations in relation to exposure to the September 11, 2001 World Trade Center disaster and posttraumatic stress disorder.","BACKGROUND: A cohort study found that 9/11-related environmental exposures and posttraumatic stress disorder increased self-reported cardiovascular disease risk. We attempted to replicate these findings using objectively defined cardiovascular disease hospitalizations in the same cohort. METHODS AND RESULTS: Data for adult World Trade Center Health Registry enrollees residing in New York State on enrollment and no cardiovascular disease history (n = 46,346) were linked to a New York State hospital discharge-reporting system. Follow-up began at Registry enrollment (2003-2004) and ended at the first cerebrovascular or heart disease (HD) hospitalization, death, or December 31, 2010, whichever was earliest. We used proportional hazards models to estimate adjusted hazard ratios (AHRs) for HD (n = 1151) and cerebrovascular disease (n = 284) hospitalization during 302,742 person-years of observation (mean follow-up, 6.5 years per person), accounting for other factors including age, race/ethnicity, smoking, and diabetes. An elevated risk of HD hospitalization was observed among women (AHR 1.32, 95% CI 1.01 to 1.71) but not men (AHR 1.16, 95% CI 0.97 to 1.40) with posttraumatic stress disorder at enrollment. A high overall level of World Trade Center rescue and recovery-related exposure was associated with an elevated HD hospitalization risk in men (AHR 1.82, 95% CI 1.06 to 3.13; P for trend = 0.05), but findings in women were inconclusive (AHR 3.29, 95% CI 0.85 to 12.69; P for trend = 0.09). Similar associations were observed specifically with coronary artery disease hospitalization. Posttraumatic stress disorder increased the cerebrovascular disease hospitalization risk in men but not in women. CONCLUSIONS: 9/11-related exposures and posttraumatic stress disorder appeared to increase the risk of subsequent hospitalization for HD and cerebrovascular disease. This is consistent with findings based on self-reported outcomes.",,,,,
Impact of disasters including pandemics such as COVID-19 on cardiometabolic outcomes across the life-course,good,10.1017/S1049023X19000207,"Cardiovascular Events after the Sewol Ferry Disaster, South Korea.","BACKGROUND: Major incidents affecting large numbers of people may increase the rate of acute cardiovascular events, even among those who are not directly involved in the incident. It is hypothesized that the MV Sewol ferry disaster (South Korea) would increase the incidence of cardiovascular events nation-wide. METHODS: Data on all adult patients (&gt;18 years) who were diagnosed with acute cardiovascular events, including acute myocardial infarction (MI), angina, and cardiac arrhythmias, were extracted from the National Emergency Department Information System (NEDIS) from March 15 through June 17, during the years 2011-2014 (four weeks before to eight weeks after the event date). Poisson regression models were used to calculate the incidence rate ratios (IRRs) comparing the weekly changes in the occurrences of cardiovascular events from the week of the Sewol event (April 16-22, 2014) to eight weeks after the disaster (June 11-17, 2014), using the one-month period before Sewol as a reference period (March 15-April 15), adjusting for calendar years (years 2011-2014) and environmental factors. RESULTS: During the study periods, cardiovascular events were identified in 73,823 patients. Compared to the reference period, the week of the Sewol disaster and the three weeks after the disaster showed a significant increase in the number of acute cardiovascular events, IRRs of 1.09 (95% CI, 1.03-1.15) and 1.08 (95% CI, 1.02-1.15), respectively (P &lt;.01 for both). In particular, there was 21% increase in incidence of arrhythmia (IRR = 1.21; 95% CI, 1.02-1.44; P = .03) during the week of the Sewol disaster compared with the reference period. CONCLUSION: This study showed a significant increase in the incidence of acute cardiovascular events during the week of, and the three weeks after, the Sewol ferry disaster in 2014. These additional cardiac emergencies may be triggered by emotional stressors related to the event, highlighting the public health importance of indirect exposure to a tragic catastrophe.Kong SY, Song KJ, Shin SD, Ro YS. Cardiovascular events after the Sewol ferry disaster, South Korea. Prehosp Disaster Med. 2019;34(2):142-148.",,,,,
